"id","code","name","industry_id:id"
ciiu_code_0,"0510","EXTRACCIÓN DE HULLA (CARBÓN DE PIEDRA)","base.res_partner_industry_B"
ciiu_code_1,"0520","EXTRACCIÓN DE CARBÓN LIGNITO","base.res_partner_industry_B"
ciiu_code_2,"0610","EXTRACCIÓN DE PETRÓLEO CRUDO","base.res_partner_industry_B"
ciiu_code_3,"0620","EXTRACCIÓN DE GAS NATURAL","base.res_partner_industry_B"
ciiu_code_4,"0710","EXTRACCIÓN DE MINERALES DE HIERRO","base.res_partner_industry_B"
ciiu_code_5,"0721","EXTRACCIÓN DE MINERALES DE URANIO Y DE TORIO","base.res_partner_industry_B"
ciiu_code_6,"0722","EXTRACCIÓN DE ORO Y OTROS METALES PRECIOSOS","base.res_partner_industry_B"
ciiu_code_7,"0811","EXTRACCIÓN DE PIEDRA, ARENA, ARCILLAS COMUNES, YESO Y ANHIDRITA","base.res_partner_industry_B"
ciiu_code_8,"0812","EXTRACCIÓN DE ARCILLAS DE USO INDUSTRIAL, CALIZA, CAOLÍN Y BENTONITAS","base.res_partner_industry_B"
ciiu_code_9,"0820","EXTRACCIÓN DE ESMERALDAS, PIEDRAS PRECIOSAS Y SEMIPRECIOSAS","base.res_partner_industry_B"
ciiu_code_10,"0891","EXTRACCIÓN DE MINERALES PARA LA FABRICACIÓN DE ABONOS Y PRODUCTOS QUÍMICOS","base.res_partner_industry_B"
ciiu_code_11,"0892","EXTRACCIÓN DE HALITA (SAL)","base.res_partner_industry_B"
ciiu_code_12,"0899","EXTRACCIÓN DE OTROS MINERALES NO METÁLICOS N.C.P.","base.res_partner_industry_B"
ciiu_code_13,"0910","Activ DE APOYO PARA LA EXTRACCIÓN DE PETRÓLEO Y DE GAS NATURAL","base.res_partner_industry_B"
ciiu_code_14,"0990","Activ DE APOYO PARA OTRAS Activ DE EXPLOTACIÓN DE MINAS Y CANTERAS","base.res_partner_industry_B"
ciiu_code_15,"1610","ASERRADO, ACEPILLADO E IMPREGNACIÓN DE LA MADERA","base.res_partner_industry_C"
ciiu_code_16,"1620","FABRICACIÓN DE HOJAS DE MADERA PARA ENCHAPADO; FABRICACIÓN DE TABLEROS CONTRACHAPADOS, TABLEROS LAMINADOS, TABLEROS DE PARTÍCULAS Y OTROS TABLEROS Y PANELES","base.res_partner_industry_C"
ciiu_code_17,"1630","FABRICACIÓN DE PARTES Y PIEZAS DE MADERA, DE CARPINTERÍA Y EBANISTERÍA PARA LA CONSTRUCCIÓN","base.res_partner_industry_C"
ciiu_code_18,"1640","FABRICACIÓN DE RECIPIENTES DE MADERA","base.res_partner_industry_C"
ciiu_code_19,"1690","FABRICACIÓN DE OTROS PRODUCTOS DE MADERA; FABRICACIÓN DE ARTÍCULOS DE CORCHO, CESTERÍA Y ESPARTERÍA","base.res_partner_industry_C"
ciiu_code_20,"1701","FABRICACIÓN DE PULPAS (PASTAS) CELULÓSICAS; PAPEL Y CARTÓN","base.res_partner_industry_C"
ciiu_code_21,"1702","FABRICACIÓN DE PAPEL Y CARTÓN ONDULADO (CORRUGADO); FABRICACIÓN DE ENVASES, EMPAQUES Y DE EMBALAJES DE PAPEL Y CARTÓN.","base.res_partner_industry_C"
ciiu_code_22,"1709","FABRICACIÓN DE OTROS ARTÍCULOS DE PAPEL Y CARTÓN","base.res_partner_industry_C"
ciiu_code_23,"1811","Activ DE IMPRESIÓN","base.res_partner_industry_C"
ciiu_code_24,"1812","Activ DE SERVICIOS RELACIONADOS CON LA IMPRESIÓN","base.res_partner_industry_C"
ciiu_code_25,"1820","PRODUCCIÓN DE COPIAS A PARTIR DE GRABACIONES ORIGINALES ","base.res_partner_industry_C"
ciiu_code_26,"1910","FABRICACIÓN DE PRODUCTOS DE HORNOS DE COQUE","base.res_partner_industry_C"
ciiu_code_27,"1921","FABRICACIÓN DE PRODUCTOS DE LA REFINACIÓN DEL PETRÓLEO","base.res_partner_industry_C"
ciiu_code_28,"1922","ACTIVIDAD DE MEZCLA DE COMBUSTIBLES","base.res_partner_industry_C"
ciiu_code_29,"2011","FABRICACIÓN DE SUSTANCIAS Y PRODUCTOS QUÍMICOS BÁSICOS","base.res_partner_industry_C"
ciiu_code_30,"2012","FABRICACIÓN DE ABONOS Y COMPUESTOS INORGÁNICOS NITROGENADOS","base.res_partner_industry_C"
ciiu_code_31,"2013","FABRICACIÓN DE PLÁSTICOS EN FORMAS PRIMARIAS","base.res_partner_industry_C"
ciiu_code_32,"2014","FABRICACIÓN DE CAUCHO SINTÉTICO EN FORMAS PRIMARIAS","base.res_partner_industry_C"
ciiu_code_33,"2021","FABRICACIÓN DE PLAGUICIDAS Y OTROS PRODUCTOS QUÍMICOS DE USO AGROPECUARIO","base.res_partner_industry_C"
ciiu_code_34,"2022","FABRICACIÓN DE PINTURAS, BARNICES Y REVESTIMIENTOS SIMILARES, TINTAS PARA IMPRESIÓN Y MASILLAS","base.res_partner_industry_C"
ciiu_code_35,"2023","FABRICACIÓN DE JABONES Y DETERGENTES, PREPARADOS PARA LIMPIAR Y PULIR; PERFUMES Y PREPARADOS DE TOCADOR","base.res_partner_industry_C"
ciiu_code_36,"2029","FABRICACIÓN DE OTROS PRODUCTOS QUÍMICOS N.C.P.","base.res_partner_industry_C"
ciiu_code_37,"2030","FABRICACIÓN DE FIBRAS SINTÉTICAS Y ARTIFICIALES","base.res_partner_industry_C"
ciiu_code_38,"2100","FABRICACIÓN DE PRODUCTOS FARMACÉUTICOS, SUSTANCIAS QUÍMICAS MEDICINALES Y PRODUCTOS BOTÁNICOS DE USO FARMACÉUTICO","base.res_partner_industry_C"
ciiu_code_39,"2211","FABRICACIÓN DE LLANTAS Y NEUMÁTICOS DE CAUCHO","base.res_partner_industry_C"
ciiu_code_40,"2212","REENCAUCHE DE LLANTAS USADAS","base.res_partner_industry_C"
ciiu_code_41,"2219","FABRICACIÓN DE FORMAS BÁSICAS DE CAUCHO Y OTROS PRODUCTOS DE CAUCHO N.C.P.","base.res_partner_industry_C"
ciiu_code_42,"2221","FABRICACIÓN DE FORMAS BÁSICAS DE PLÁSTICO","base.res_partner_industry_C"
ciiu_code_43,"2229","FABRICACIÓN DE ARTÍCULOS DE PLÁSTICO N.C.P.","base.res_partner_industry_C"
ciiu_code_44,"2310","FABRICACIÓN DE VIDRIO Y PRODUCTOS DE VIDRIO","base.res_partner_industry_C"
ciiu_code_45,"2391","FABRICACIÓN DE PRODUCTOS REFRACTARIOS","base.res_partner_industry_C"
ciiu_code_46,"2392","FABRICACIÓN DE MATERIALES DE ARCILLA PARA LA CONSTRUCCIÓN","base.res_partner_industry_C"
ciiu_code_47,"2393","FABRICACIÓN DE OTROS PRODUCTOS DE CERÁMICA Y PORCELANA","base.res_partner_industry_C"
ciiu_code_48,"2394","FABRICACIÓN DE CEMENTO, CAL Y YESO","base.res_partner_industry_C"
ciiu_code_49,"2395","FABRICACIÓN DE ARTÍCULOS DE HORMIGÓN, CEMENTO Y YESO","base.res_partner_industry_C"
ciiu_code_50,"2396","CORTE, TALLADO Y ACABADO DE LA PIEDRA","base.res_partner_industry_C"
ciiu_code_51,"2399","FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLICOS N.C.P.","base.res_partner_industry_C"
ciiu_code_52,"2410","INDUSTRIAS BÁSICAS DE HIERRO Y DE ACERO","base.res_partner_industry_C"
ciiu_code_53,"2421","INDUSTRIAS BÁSICAS DE METALES PRECIOSOS","base.res_partner_industry_C"
ciiu_code_54,"2429","INDUSTRIAS BÁSICAS DE OTROS METALES NO FERROSOS","base.res_partner_industry_C"
ciiu_code_55,"2431","FUNDICIÓN DE HIERRO Y DE ACERO","base.res_partner_industry_C"
ciiu_code_56,"2432","FUNDICIÓN DE METALES NO FERROSOS ","base.res_partner_industry_C"
ciiu_code_57,"2511","FABRICACIÓN DE PRODUCTOS METÁLICOS PARA USO ESTRUCTURAL","base.res_partner_industry_C"
ciiu_code_58,"2512","FABRICACIÓN DE TANQUES, DEPÓSITOS Y RECIPIENTES DE METAL, EXCEPTO LOS UTILIZADOS PARA EL ENVASE O TRANSPORTE DE MERCANCÍAS","base.res_partner_industry_C"
ciiu_code_59,"2513","FABRICACIÓN DE GENERADORES DE VAPOR, EXCEPTO CALDERAS DE AGUA CALIENTE PARA CALEFACCIÓN CENTRAL","base.res_partner_industry_C"
ciiu_code_60,"2591","FORJA, PRENSADO, ESTAMPADO Y LAMINADO DE METAL; PULVIMETALURGIA","base.res_partner_industry_C"
ciiu_code_61,"2592","TRATAMIENTO Y REVESTIMIENTO DE METALES; MECANIZADO","base.res_partner_industry_C"
ciiu_code_62,"2593","FABRICACIÓN DE ARTÍCULOS DE CUCHILLERÍA, HERRAMIENTAS DE MANO Y ARTÍCULOS DE FERRETERÍA","base.res_partner_industry_C"
ciiu_code_63,"2599","FABRICACIÓN DE OTROS PRODUCTOS ELABORADOS DE METAL N.C.P.","base.res_partner_industry_C"
ciiu_code_64,"2610","FABRICACIÓN DE COMPONENTES Y TABLEROS ELECTRÓNICOS","base.res_partner_industry_C"
ciiu_code_65,"2620","FABRICACIÓN DE COMPUTADORAS Y DE EQUIPO PERIFÉRICO","base.res_partner_industry_C"
ciiu_code_66,"2630","FABRICACIÓN DE EQUIPOS DE COMUNICACIÓN","base.res_partner_industry_C"
ciiu_code_67,"2640","FABRICACIÓN DE APARATOS ELECTRÓNICOS DE CONSUMO","base.res_partner_industry_C"
ciiu_code_68,"2651","FABRICACIÓN DE EQUIPO DE MEDICIÓN, PRUEBA, NAVEGACIÓN Y CONTROL","base.res_partner_industry_C"
ciiu_code_69,"2652","FABRICACIÓN DE RELOJES","base.res_partner_industry_C"
ciiu_code_70,"2660","FABRICACIÓN DE EQUIPO DE IRRADIACIÓN Y EQUIPO ELECTRÓNICO DE USO MÉDICO Y TERAPÉUTICO","base.res_partner_industry_C"
ciiu_code_71,"2670","FABRICACIÓN DE INSTRUMENTOS ÓPTICOS Y EQUIPO FOTOGRÁFICO","base.res_partner_industry_C"
ciiu_code_72,"2711","FABRICACIÓN DE MOTORES, GENERADORES Y TRANSFORMADORES ELÉCTRICOS","base.res_partner_industry_C"
ciiu_code_73,"2712","FABRICACIÓN DE APARATOS DE DISTRIBUCIÓN Y CONTROL DE LA ENERGÍA ELÉCTRICA","base.res_partner_industry_C"
ciiu_code_74,"2720","FABRICACIÓN DE PILAS, BATERÍAS Y ACUMULADORES ELÉCTRICOS","base.res_partner_industry_C"
ciiu_code_75,"2731","FABRICACIÓN DE HILOS Y CABLES ELÉCTRICOS Y DE FIBRA ÓPTICA","base.res_partner_industry_C"
ciiu_code_76,"2732","FABRICACIÓN DE DISPOSITIVOS DE CABLEADO","base.res_partner_industry_C"
ciiu_code_77,"2740","FABRICACIÓN DE EQUIPOS ELÉCTRICOS DE ILUMINACIÓN","base.res_partner_industry_C"
ciiu_code_78,"2750","FABRICACIÓN DE APARATOS DE USO DOMÉSTICO","base.res_partner_industry_C"
ciiu_code_79,"2790","FABRICACIÓN DE OTROS TIPOS DE EQUIPO ELÉCTRICO N.C.P.","base.res_partner_industry_C"
ciiu_code_80,"2811","FABRICACIÓN DE MOTORES, TURBINAS, Y PARTES PARA MOTORES DE COMBUSTIÓN INTERNA","base.res_partner_industry_C"
ciiu_code_81,"2812","FABRICACIÓN DE EQUIPOS DE POTENCIA HIDRÁULICA Y NEUMÁTICA","base.res_partner_industry_C"
ciiu_code_82,"2813","FABRICACIÓN DE OTRAS BOMBAS, COMPRESORES, GRIFOS Y VÁLVULAS","base.res_partner_industry_C"
ciiu_code_83,"2814","FABRICACIÓN DE COJINETES, ENGRANAJES, TRENES DE ENGRANAJES Y PIEZAS DE TRANSMISIÓN","base.res_partner_industry_C"
ciiu_code_84,"2815","FABRICACIÓN DE HORNOS, HOGARES Y QUEMADORES INDUSTRIALES","base.res_partner_industry_C"
ciiu_code_85,"2816","FABRICACIÓN DE EQUIPO DE ELEVACIÓN Y MANIPULACIÓN","base.res_partner_industry_C"
ciiu_code_86,"2817","FABRICACIÓN DE MAQUINARIA Y EQUIPO DE OFICINA (EXCEPTO COMPUTADORAS Y EQUIPO PERIFÉRICO)","base.res_partner_industry_C"
ciiu_code_87,"2818","FABRICACIÓN DE HERRAMIENTAS MANUALES CON MOTOR","base.res_partner_industry_C"
ciiu_code_88,"2819","FABRICACIÓN DE OTROS TIPOS DE MAQUINARIA Y EQUIPO DE USO GENERAL N.C.P.","base.res_partner_industry_C"
ciiu_code_89,"2821","FABRICACIÓN DE MAQUINARIA AGROPECUARIA Y FORESTAL","base.res_partner_industry_C"
ciiu_code_90,"2822","FABRICACIÓN DE MÁQUINAS FORMADORAS DE METAL Y DE MÁQUINAS HERRAMIENTA","base.res_partner_industry_C"
ciiu_code_91,"2823","FABRICACIÓN DE MAQUINARIA PARA LA METALURGIA","base.res_partner_industry_C"
ciiu_code_92,"2824","FABRICACIÓN DE MAQUINARIA PARA EXPLOTACIÓN DE MINAS Y CANTERAS Y PARA OBRAS DE CONSTRUCCIÓN","base.res_partner_industry_C"
ciiu_code_93,"2825","FABRICACIÓN DE MAQUINARIA PARA LA ELABORACIÓN DE ALIMENTOS, BEBIDAS Y TABACO","base.res_partner_industry_C"
ciiu_code_94,"2826","FABRICACIÓN DE MAQUINARIA PARA LA ELABORACIÓN DE PRODUCTOS TEXTILES, PRENDAS DE VESTIR Y CUEROS","base.res_partner_industry_C"
ciiu_code_95,"2829","FABRICACIÓN DE OTROS TIPOS DE MAQUINARIA Y EQUIPO DE USO ESPECIAL N.C.P.","base.res_partner_industry_C"
ciiu_code_96,"2910","FABRICACIÓN DE VEHÍCULOS AUTOMOTORES Y SUS MOTORES","base.res_partner_industry_C"
ciiu_code_97,"2920","FABRICACIÓN DE CARROCERÍAS PARA VEHÍCULOS AUTOMOTORES; FABRICACIÓN DE REMOLQUES Y SEMIRREMOLQUES","base.res_partner_industry_C"
ciiu_code_98,"2930","FABRICACIÓN DE PARTES, PIEZAS (AUTOPARTES) Y ACCESORIOS (LUJOS) PARA VEHÍCULOS AUTOMOTORES","base.res_partner_industry_C"
ciiu_code_99,"3011","CONSTRUCCIÓN DE BARCOS Y DE ESTRUCTURAS FLOTANTES","base.res_partner_industry_C"
ciiu_code_100,"3012","CONSTRUCCIÓN DE EMBARCACIONES DE RECREO Y DEPORTE","base.res_partner_industry_C"
ciiu_code_101,"3020","FABRICACIÓN DE LOCOMOTORAS Y DE MATERIAL RODANTE PARA FERROCARRILES","base.res_partner_industry_C"
ciiu_code_102,"3030","FABRICACIÓN DE AERONAVES, NAVES ESPACIALES Y DE MAQUINARIA CONEXA","base.res_partner_industry_C"
ciiu_code_103,"3091","FABRICACIÓN DE MOTOCICLETAS","base.res_partner_industry_C"
ciiu_code_104,"3092","FABRICACIÓN DE BICICLETAS Y DE SILLAS DE RUEDAS PARA PERSONAS CON DISCAPACIDAD","base.res_partner_industry_C"
ciiu_code_105,"3099","FABRICACIÓN DE OTROS TIPOS DE EQUIPO DE TRANSPORTE N.C.P.","base.res_partner_industry_C"
ciiu_code_106,"3110","FABRICACIÓN DE MUEBLES ","base.res_partner_industry_C"
ciiu_code_107,"3120","FABRICACIÓN DE COLCHONES Y SOMIERES","base.res_partner_industry_C"
ciiu_code_108,"3210","FABRICACIÓN DE JOYAS, BISUTERÍA Y ARTÍCULOS CONEXOS","base.res_partner_industry_C"
ciiu_code_109,"3220","FABRICACIÓN DE INSTRUMENTOS MUSICALES","base.res_partner_industry_C"
ciiu_code_110,"3230","FABRICACIÓN DE ARTÍCULOS Y EQUIPO PARA LA PRÁCTICA DEL DEPORTE","base.res_partner_industry_C"
ciiu_code_111,"3240","FABRICACIÓN DE JUEGOS, JUGUETES Y ROMPECABEZAS","base.res_partner_industry_C"
ciiu_code_112,"3250","FABRICACIÓN DE INSTRUMENTOS, APARATOS Y MATERIALES MÉDICOS Y ODONTOLÓGICOS (INCLUIDO MOBILIARIO)","base.res_partner_industry_C"
ciiu_code_113,"3290","OTRAS INDUSTRIAS MANUFACTURERAS N.C.P.","base.res_partner_industry_C"
ciiu_code_114,"3311","MANTENIMIENTO Y REPARACIÓN ESPECIALIZADO DE PRODUCTOS ELABORADOS EN METAL","base.res_partner_industry_C"
ciiu_code_115,"3312","MANTENIMIENTO Y REPARACIÓN ESPECIALIZADO DE MAQUINARIA Y EQUIPO","base.res_partner_industry_C"
ciiu_code_116,"3313","MANTENIMIENTO Y REPARACIÓN ESPECIALIZADO DE EQUIPO ELECTRÓNICO Y ÓPTICO","base.res_partner_industry_C"
ciiu_code_117,"3314","MANTENIMIENTO Y REPARACIÓN ESPECIALIZADO DE EQUIPO ELÉCTRICO","base.res_partner_industry_C"
ciiu_code_118,"3315","MANTENIMIENTO Y REPARACIÓN ESPECIALIZADO DE EQUIPO DE TRANSPORTE, EXCEPTO LOS VEHÍCULOS AUTOMOTORES, MOTOCICLETAS Y BICICLETAS","base.res_partner_industry_C"
ciiu_code_119,"3319","MANTENIMIENTO Y REPARACIÓN DE OTROS TIPOS DE EQUIPOS Y SUS COMPONENTES N.C.P.","base.res_partner_industry_C"
ciiu_code_120,"3320","INSTALACIÓN ESPECIALIZADA DE MAQUINARIA Y EQUIPO INDUSTRIAL ","base.res_partner_industry_C"
ciiu_code_121,"4511","Com DE VEHÍCULOS AUTOMOTORES NUEVOS","base.res_partner_industry_G"
ciiu_code_122,"4512","Com DE VEHÍCULOS AUTOMOTORES USADOS","base.res_partner_industry_G"
ciiu_code_123,"4520","MANTENIMIENTO Y REPARACIÓN DE VEHÍCULOS AUTOMOTORES","base.res_partner_industry_G"
ciiu_code_124,"4530","Com DE PARTES, PIEZAS (AUTOPARTES) Y ACCESORIOS (LUJOS) PARA VEHÍCULOS AUTOMOTORES","base.res_partner_industry_G"
ciiu_code_125,"4541","Com DE MOTOCICLETAS Y DE SUS PARTES, PIEZAS Y ACCESORIOS","base.res_partner_industry_G"
ciiu_code_126,"4542","MANTENIMIENTO Y REPARACIÓN DE MOTOCICLETAS Y DE SUS PARTES Y PIEZAS","base.res_partner_industry_G"
ciiu_code_127,"4651","Com AL POR MAYOR DE COMPUTADORES, EQUIPO PERIFÉRICO Y PROGRAMAS DE INFORMÁTICA","base.res_partner_industry_G"
ciiu_code_128,"4652","Com AL POR MAYOR DE EQUIPO, PARTES Y PIEZAS ELECTRÓNICOS Y DE TELECOMUNICACIONES","base.res_partner_industry_G"
ciiu_code_129,"4653","Com AL POR MAYOR DE MAQUINARIA Y EQUIPO AGROPECUARIOS","base.res_partner_industry_G"
ciiu_code_130,"4659","Com AL POR MAYOR DE OTROS TIPOS DE MAQUINARIA Y EQUIPO N.C.P.","base.res_partner_industry_G"
ciiu_code_131,"4731","Com AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES","base.res_partner_industry_G"
ciiu_code_132,"4732","Com AL POR MENOR DE LUBRICANTES (ACEITES, GRASAS), ADITIVOS Y PRODUCTOS DE LIMPIEZA PARA VEHÍCULOS AUTOMOTORES","base.res_partner_industry_G"
ciiu_code_133,"4741","Com AL POR MENOR DE COMPUTADORES, EQUIPOS PERIFÉRICOS, PROGRAMAS DE INFORMÁTICA Y EQUIPOS DE TELECOMUNICACIONES EN ESTABLECIMIENTOS ESPECIALIZADOS","base.res_partner_industry_G"
ciiu_code_134,"4742","Com AL POR MENOR DE EQUIPOS Y APARATOS DE SONIDO Y DE VIDEO, EN ESTABLECIMIENTOS ESPECIALIZADOS","base.res_partner_industry_G"
ciiu_code_135,"4610","Com AL POR MAYOR A CAMBIO DE UNA RETRIBUCIÓN O POR CONTRATA","base.res_partner_industry_G"
ciiu_code_136,"4620","Com AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS; ANIMALES VIVOS","base.res_partner_industry_G"
ciiu_code_137,"4631","Com AL POR MAYOR DE PRODUCTOS ALIMENTICIOS","base.res_partner_industry_G"
ciiu_code_138,"4632","Com AL POR MAYOR DE BEBIDAS Y TABACO","base.res_partner_industry_G"
ciiu_code_139,"4661","Com AL POR MAYOR DE COMBUSTIBLES SÓLIDOS, LÍQUIDOS, GASEOSOS Y PRODUCTOS CONEXOS","base.res_partner_industry_G"
ciiu_code_140,"4662","Com AL POR MAYOR DE METALES Y PRODUCTOS METALÍFEROS","base.res_partner_industry_G"
ciiu_code_141,"4663","Com AL POR MAYOR DE MATERIALES DE CONSTRUCCIÓN, ARTÍCULOS DE FERRETERÍA, PINTURAS, PRODUCTOS DE VIDRIO, EQUIPO Y MATERIALES DE FONTANERÍA Y CALEFACCIÓN","base.res_partner_industry_G"
ciiu_code_142,"4664","Com AL POR MAYOR DE PRODUCTOS QUÍMICOS BÁSICOS, CAUCHOS Y PLÁSTICOS EN FORMAS PRIMARIAS Y PRODUCTOS QUÍMICOS DE USO AGROPECUARIO","base.res_partner_industry_G"
ciiu_code_143,"4665","Com AL POR MAYOR DE DESPERDICIOS, DESECHOS Y CHATARRA","base.res_partner_industry_G"
ciiu_code_144,"4669","Com AL POR MAYOR DE OTROS PRODUCTOS N.C.P.","base.res_partner_industry_G"
ciiu_code_145,"4690","Com AL POR MAYOR NO ESPECIALIZADO","base.res_partner_industry_G"
ciiu_code_146,"9411","Activ DE ASOCIACIONES EMPRESARIALES Y DE EMPLEADORES","base.res_partner_industry_S"
ciiu_code_147,"9412","Activ DE ASOCIACIONES PROFESIONALES","base.res_partner_industry_S"
ciiu_code_148,"9420","Activ DE SINDICATOS DE EMPLEADOS","base.res_partner_industry_S"
ciiu_code_149,"9491","Activ DE ASOCIACIONES RELIGIOSAS","base.res_partner_industry_S"
ciiu_code_150,"9492","Activ DE ASOCIACIONES POLÍTICAS","base.res_partner_industry_S"
